Match Flag	Item ID	Item Number	Item Description 1	Item Description 2	Branch Plant	Stocking Type	Division	Part Type	Div by Part Type	ItemID	ItemNumber	ThirdItemNumber	Description1	Description2	BranchPlant	Plant	BranchPlant_Desc	Company	StockingType	StockingType_Desc	Part_Type	ProductGroup	ProductGroup_Desc	ProductFamily	ProductFamily_Desc	ProductCode	ProductCode_Desc	CatCode4	CatCode4_Desc	CatCode6	CatCode6_Desc	CatCode7	CatCode7_Desc	CatCode8	CatCode8_Desc	CatCode9	CatCode9_Desc	ItemCatCode7	ItemCatCode7_Desc	ItemCatCode9	ItemCatCode9_Desc	CommodityClass	CommodityClass_Desc	CommoditySubclass	CommoditySubClass_Desc	PrimaryLastSupplierNumber	PlannerNumber	BuyerNumber	LineType	Product_Type	Product_Type_Desc	CrossRefType	CustomerSupplierItemNumber
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B334	PX3	MPD 3PL - Restricted	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11327595	0	S	PER	Peripheral		
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B335	PX3	MPD 3PL - Returns	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11327595	0	S	PER	Peripheral		
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B336	PX3	MPD 3PL - Disaster Recovery	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4313	11327595	0	S	PER	Peripheral		
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B430	JG3	MPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	29726	S	PER	Peripheral		
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B432	JG2	MPD Returns PSC Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	29726	S	PER	Peripheral		
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B433	JG2	MPD Consignment PSC Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	29726	S	PER	Peripheral		
3	10267902	VH0808040	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267902	VH0808040	7.33E+11	8MMX8CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B702	OZ	Medical-Consign-Sydney B/P	700	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B261	FP	Medical Fisher Point B/P	8	S	"Finished Goods, Manufactured"	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11327595	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B432	JG2	MPD Returns PSC Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	29726	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B195	HK	INACTIVE Hong Kong Medical B/P	600	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B128	FP	MPD FLAG Restrict FG Items B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11327595	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B147	ITA	Italy MPD B/P	371	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					8	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B313	CEW	MPD Spain Distribution B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B185	TAI	MPD Taiwan B/P	635	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B308	SIN	MPD SGP DSKH Distribution BP	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4219	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B701	OZ	Medical-Sydney B/P	700	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B174	APC	MPD APC B/P	8	S	"Finished Goods, Manufactured"	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11327595	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B175	CEW	MPD Holland Distrib  B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B217	CAN	GORE CANADA B/P	260	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	JG2	MPD Distribution PSC Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	29726	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B333	PX3	MPD 3PL - Distribution	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4145	11327595	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B319	PH3	Medical Phoenix 3  B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11327595	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B042	PU2	Putzbrunn II B/P	350	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					8	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B085	HP	UK MPD B/P	300	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					8	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B114	FP	Medical Consignment B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B115	FP	Medical Returned Product B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11327595	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B140	SIN	Singapore MPD B/P	625	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B144		France MPD B/P	340	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B150	ESP	Spain MPD B/P	381	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					8	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B153	SWE	Sweden MPD B/P	390	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B158	NLD	Netherlands MPD B/P	365	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					8	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B161		Austria MPD B/P	367	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B164	BEL	Belgium MPD B/P	365	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					8	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B181	CEW	MPD Holland Returns B/P	8	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B196	SIN	Singapore MPD Consignment B/P	625	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B250	SWE	Norway MPD B/P	390	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFN	Medical Non Std Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					0	11289552	0	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B269	CTC	MPD China Trading BP Duty Free	647	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B270	CTC	MPD China B/P	647	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B271	CTC	MPD China Consignment B/P	647	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B273	CAN	MPD Canada Consignment B/P	260	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B276	CTC	MPD Shanghai DKSH Returns BP	647	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4344	11289552	12314868	S	PER	Peripheral		
3	10267906	VH1010040	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B431	G	MPD	Finished Goods	MPDFinished Goods	10267906	VH1010040	7.33E+11	10MMX10CM VIABIL 40CM CATH HR	GORE VIABIL ENDOPROSTHESIS	B277	CTC	MPD China 3PL DKSH	647	G	Purch from Gore for Resale	Finished Goods	MB5	GMP	MRX	GMP	NR7	VIABIL	NM1	Viabil  IR	MFS	Medical Standard Finished Gds	PP020	IR Stent	N9021A	Implantable devices	MS12	PERIPHERAL	PP020	IR Stent	MS12	PERIPHERAL					4287	11289552	12314868	S	PER	Peripheral		
